customer_id,churn_probability,risk_level,retention_priority,tenure,MonthlyCharges,TotalCharges,Contract,InternetService,PaymentMethod,TechSupport,OnlineSecurity,PaperlessBilling,actual_churn
3511-BFTJW,0.0045703314244747,LOW,MONITOR,72,38.5,2763.0,Two year,DSL,Credit card (automatic),No,Yes,No,No
5537-UXXVS,0.0612285211682319,LOW,MONITOR,20,19.25,375.25,Month-to-month,No,Bank transfer (automatic),No internet service,No internet service,No,No
8782-NUUOL,0.0440577156841754,LOW,MONITOR,60,79.0,4801.1,One year,DSL,Mailed check,Yes,Yes,No,No
2865-TCHJW,0.8207101225852966,HIGH,URGENT,4,89.2,346.2,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes
9931-KGHOA,0.1297911703586578,LOW,MONITOR,46,55.0,2473.95,Month-to-month,DSL,Bank transfer (automatic),No,Yes,No,No
3071-MVJCD,0.0024821409024298,LOW,MONITOR,72,82.3,5815.15,Two year,DSL,Bank transfer (automatic),Yes,Yes,No,No
7279-BUYWN,0.686079740524292,HIGH,URGENT,41,113.2,4689.5,Month-to-month,Fiber optic,Electronic check,No,Yes,Yes,Yes
3756-VNWDH,0.1595078855752945,LOW,MONITOR,65,100.75,6674.65,One year,Fiber optic,Electronic check,No,Yes,Yes,No
1395-OFUWC,0.2917650043964386,LOW,MONITOR,43,29.3,1224.05,Month-to-month,DSL,Credit card (automatic),No,No,No,No
4223-BKEOR,0.051717609167099,LOW,MONITOR,21,64.85,1336.8,One year,DSL,Mailed check,No,Yes,No,No
0040-HALCW,0.0105519425123929,LOW,MONITOR,54,20.4,1090.6,Two year,No,Credit card (automatic),No internet service,No internet service,No,No
7124-UGSUR,0.2136338502168655,LOW,MONITOR,61,104.4,6405.0,One year,Fiber optic,Credit card (automatic),No,No,Yes,Yes
7395-XWZOY,0.3473132848739624,MEDIUM,ENGAGE,20,55.0,1165.55,Month-to-month,DSL,Credit card (automatic),Yes,Yes,Yes,No
5440-VHLUL,0.3990275263786316,MEDIUM,ENGAGE,69,105.2,7386.05,One year,Fiber optic,Bank transfer (automatic),Yes,No,Yes,No
4706-DGAHW,0.7078068256378174,HIGH,URGENT,1,45.2,45.2,Month-to-month,DSL,Electronic check,No,No,No,No
8166-ORCHU,0.1909612119197845,LOW,MONITOR,33,93.55,3055.5,One year,Fiber optic,Electronic check,Yes,Yes,Yes,No
3978-YNKDD,0.0073662474751472,LOW,MONITOR,19,20.85,467.5,Two year,No,Credit card (automatic),No internet service,No internet service,No,No
7198-GLXTC,0.642132580280304,HIGH,URGENT,2,79.0,143.65,Month-to-month,Fiber optic,Electronic check,No,No,No,Yes
6366-XIVKZ,0.1763791143894195,LOW,MONITOR,13,63.15,816.8,Month-to-month,DSL,Mailed check,No,Yes,Yes,No
5133-POWUA,0.5831454396247864,MEDIUM,ENGAGE,1,45.8,45.8,Month-to-month,DSL,Mailed check,No,No,Yes,No
8400-WZICQ,0.1571917980909347,LOW,MONITOR,55,55.7,3131.8,Month-to-month,DSL,Electronic check,No,Yes,No,No
5382-SOYZL,0.6525062322616577,HIGH,URGENT,22,95.1,2162.6,Month-to-month,Fiber optic,Electronic check,No,No,Yes,No
1989-PRJHP,0.3938253819942474,MEDIUM,ENGAGE,27,75.5,1893.95,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes
4154-AQUGT,0.5497258305549622,MEDIUM,ENGAGE,13,89.05,1169.35,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,No,Yes,Yes
0980-FEXWF,0.0241695512086153,LOW,MONITOR,26,50.35,1285.8,One year,DSL,Mailed check,No,No,No,No
5845-BZZIB,0.0090187964960932,LOW,MONITOR,35,20.1,655.3,Two year,No,Mailed check,No internet service,No internet service,No,No
4840-ORQXB,0.4527161121368408,MEDIUM,ENGAGE,56,104.75,5841.35,Month-to-month,Fiber optic,Electronic check,No,No,No,No
0295-PPHDO,0.9303827285766602,HIGH,URGENT,1,95.45,95.45,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes
8775-ERLNB,0.8338655829429626,HIGH,URGENT,1,74.3,74.3,Month-to-month,Fiber optic,Electronic check,No,No,No,No
0376-YMCJC,0.4338593482971191,MEDIUM,ENGAGE,23,90.6,1943.2,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,Yes
7410-YTJIK,0.4552229344844818,MEDIUM,ENGAGE,7,75.45,480.75,Month-to-month,Fiber optic,Mailed check,No,No,No,Yes
9927-DSWDF,0.5564714670181274,MEDIUM,ENGAGE,22,104.6,2180.55,Month-to-month,Fiber optic,Electronic check,Yes,Yes,Yes,No
6681-ZSEXG,0.024509459733963,LOW,MONITOR,56,59.5,3389.25,Two year,DSL,Credit card (automatic),No,No,No,No
5702-KVQRD,0.013422311283648,LOW,MONITOR,71,82.55,5832.65,Two year,DSL,Electronic check,Yes,Yes,Yes,No
8711-LOBKY,0.0242101736366748,LOW,MONITOR,59,19.85,1188.25,Two year,No,Mailed check,No internet service,No internet service,No,No
9692-TUSXH,0.6264067888259888,HIGH,URGENT,18,96.05,1740.7,Month-to-month,Fiber optic,Electronic check,No,Yes,Yes,Yes
4012-YCFAI,0.0056212302297353,LOW,MONITOR,60,61.35,3766.2,Two year,DSL,Mailed check,Yes,Yes,Yes,No
8455-HIRAQ,0.1839173734188079,LOW,MONITOR,8,44.45,369.3,Month-to-month,DSL,Mailed check,No,No,No,No
7853-WNZSY,0.2346684336662292,LOW,MONITOR,1,19.75,19.75,Month-to-month,No,Credit card (automatic),No internet service,No internet service,Yes,No
0390-DCFDQ,0.8002615571022034,HIGH,URGENT,1,70.45,70.45,Month-to-month,Fiber optic,Mailed check,No,No,Yes,Yes
6421-SZVEM,0.103813000023365,LOW,MONITOR,28,82.85,2320.8,One year,Fiber optic,Bank transfer (automatic),No,Yes,Yes,No
3094-JOJAI,0.203323483467102,LOW,MONITOR,18,74.15,1387.0,Month-to-month,Fiber optic,Mailed check,No,No,No,No
4873-ILOLJ,0.4997986853122711,MEDIUM,ENGAGE,24,90.35,2238.5,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes
8181-YHCMF,0.0093171270564198,LOW,MONITOR,68,60.3,4109.0,Two year,DSL,Credit card (automatic),Yes,No,No,No
3324-OIRTO,0.063960500061512,LOW,MONITOR,71,104.65,7288.4,One year,Fiber optic,Bank transfer (automatic),No,Yes,Yes,No
9135-HSWOC,0.0115712033584713,LOW,MONITOR,64,19.7,1274.05,Two year,No,Bank transfer (automatic),No internet service,No internet service,Yes,No
2272-WUSPA,0.0080526508390903,LOW,MONITOR,72,110.75,7751.7,Two year,Fiber optic,Electronic check,No,Yes,Yes,No
4627-MIHJH,0.2154739946126938,LOW,MONITOR,69,110.25,7467.55,Two year,Fiber optic,Credit card (automatic),Yes,Yes,No,No
3896-RCYYE,0.0630678087472915,LOW,MONITOR,67,53.4,3579.15,Month-to-month,DSL,Credit card (automatic),Yes,No,Yes,No
6729-GDNGC,0.2986064553260803,LOW,MONITOR,20,80.7,1614.2,Month-to-month,Fiber optic,Bank transfer (automatic),No,No,No,No
9945-PSVIP,0.0059030437842011,LOW,MONITOR,25,18.7,383.65,Two year,No,Mailed check,No internet service,No internet service,Yes,No
4137-JOPHL,0.0253872629255056,LOW,MONITOR,50,89.7,4304.5,Two year,Fiber optic,Bank transfer (automatic),Yes,No,Yes,No
2720-FVBQP,0.3214605450630188,MEDIUM,ENGAGE,6,48.95,273.25,Month-to-month,DSL,Credit card (automatic),No,No,Yes,No
7854-EKTJL,0.1584860533475875,LOW,MONITOR,2,19.6,35.85,Month-to-month,No,Electronic check,No internet service,No internet service,Yes,Yes
1133-KXCGE,0.0324464812874794,LOW,MONITOR,18,20.1,407.05,One year,No,Mailed check,No internet service,No internet service,No,No
6048-QBXKL,0.6271485090255737,HIGH,URGENT,2,56.55,118.25,Month-to-month,DSL,Credit card (automatic),No,No,Yes,No
6338-AVWCY,0.6525847911834717,HIGH,URGENT,3,40.15,130.75,Month-to-month,DSL,Mailed check,No,No,Yes,Yes
0013-MHZWF,0.2421524375677108,LOW,MONITOR,9,69.4,571.45,Month-to-month,DSL,Credit card (automatic),Yes,No,Yes,No
9804-ICWBG,0.8565287590026855,HIGH,URGENT,1,69.9,69.9,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes
2368-GAKKQ,0.0324202328920364,LOW,MONITOR,70,113.65,7939.25,Two year,Fiber optic,Bank transfer (automatic),Yes,Yes,Yes,No
4829-AUOAX,0.3841235339641571,MEDIUM,ENGAGE,46,96.05,4399.5,Month-to-month,Fiber optic,Bank transfer (automatic),No,No,No,Yes
7876-BEUTG,0.2775201201438904,LOW,MONITOR,15,48.8,720.1,Month-to-month,DSL,Mailed check,No,No,Yes,No
6349-JDHQP,0.014022659510374,LOW,MONITOR,53,19.85,1049.6,Two year,No,Credit card (automatic),No internet service,No internet service,No,No
3063-QFSZL,0.6969777345657349,HIGH,URGENT,1,55.4,55.4,Month-to-month,DSL,Electronic check,No,No,Yes,Yes
9142-XMYJH,0.0586564615368843,LOW,MONITOR,29,19.35,601.6,Month-to-month,No,Credit card (automatic),No internet service,No internet service,No,No
2609-IAICY,0.9201025366783142,HIGH,URGENT,1,77.15,77.15,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes
8626-PTQGE,0.0076854065991938,LOW,MONITOR,69,60.05,4176.7,Two year,DSL,Bank transfer (automatic),Yes,Yes,Yes,No
0230-UBYPQ,0.0157944466918706,LOW,MONITOR,63,36.1,2298.9,One year,DSL,Bank transfer (automatic),Yes,Yes,No,No
6814-ZPWFQ,0.0558557882905006,LOW,MONITOR,51,25.0,1260.7,One year,No,Bank transfer (automatic),No internet service,No internet service,No,No
5921-NGYRH,0.0676172897219657,LOW,MONITOR,64,73.55,4764.0,Month-to-month,Fiber optic,Mailed check,No,Yes,Yes,No
7803-XOCCZ,0.1463036686182022,LOW,MONITOR,52,84.05,4326.8,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,Yes,Yes,No
1459-QNFQT,0.0144727919250726,LOW,MONITOR,70,59.5,4144.8,Two year,DSL,Bank transfer (automatic),Yes,Yes,No,No
3948-FVVRP,0.1635376065969467,LOW,MONITOR,9,54.8,452.8,Month-to-month,DSL,Mailed check,Yes,No,No,No
0923-PNFUB,0.5137946009635925,MEDIUM,ENGAGE,3,83.75,247.25,Month-to-month,Fiber optic,Electronic check,No,No,No,Yes
4654-ULTTN,0.1007862612605094,LOW,MONITOR,70,74.8,5315.8,Two year,DSL,Credit card (automatic),Yes,Yes,Yes,No
5628-FCGYG,0.6587589979171753,HIGH,URGENT,21,84.1,1737.45,Month-to-month,Fiber optic,Electronic check,No,No,Yes,No
0506-LVNGN,0.528570294380188,MEDIUM,ENGAGE,5,75.55,349.65,Month-to-month,Fiber optic,Credit card (automatic),No,No,Yes,Yes
4329-YPDDQ,0.3820777833461761,MEDIUM,ENGAGE,20,108.2,2203.7,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,Yes,Yes,No
9866-OCCKE,0.0039360090158879,LOW,MONITOR,72,109.75,8075.35,Two year,Fiber optic,Mailed check,Yes,Yes,Yes,No
0794-YVSGE,0.0010911999270319,LOW,MONITOR,72,20.3,1401.15,Two year,No,Bank transfer (automatic),No internet service,No internet service,No,No
4342-HENTK,0.6082894206047058,HIGH,URGENT,2,70.65,142.35,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes
5934-TSSAU,0.2718058228492737,LOW,MONITOR,23,75.3,1702.9,Month-to-month,Fiber optic,Credit card (automatic),No,No,Yes,No
9986-BONCE,0.1583534032106399,LOW,MONITOR,4,20.95,85.5,Month-to-month,No,Bank transfer (automatic),No internet service,No internet service,No,Yes
5301-GAUUY,0.3807200789451599,MEDIUM,ENGAGE,32,80.35,2596.15,Month-to-month,Fiber optic,Bank transfer (automatic),No,No,Yes,Yes
0725-CXOTM,0.0706953406333923,LOW,MONITOR,36,89.65,3348.1,One year,DSL,Credit card (automatic),Yes,Yes,Yes,No
2843-CQMEG,0.1288977414369583,LOW,MONITOR,24,49.7,1218.25,Month-to-month,DSL,Mailed check,No,No,Yes,No
5600-PDUJF,0.2569608390331268,LOW,MONITOR,6,49.5,312.7,Month-to-month,DSL,Credit card (automatic),Yes,No,Yes,No
4500-HKANN,0.015992809087038,LOW,MONITOR,23,59.7,1414.2,Two year,DSL,Mailed check,Yes,No,No,No
1862-QRWPE,0.009152672253549,LOW,MONITOR,48,20.65,1057.0,Two year,No,Bank transfer (automatic),No internet service,No internet service,No,No
2155-AMQRX,0.155632197856903,LOW,MONITOR,28,54.9,1505.15,Month-to-month,DSL,Credit card (automatic),Yes,No,Yes,No
0823-HSCDJ,0.5118094682693481,MEDIUM,ENGAGE,52,49.15,2550.9,Month-to-month,DSL,Electronic check,No,No,Yes,Yes
4090-KPJIP,0.7385665774345398,HIGH,URGENT,3,74.95,212.4,Month-to-month,Fiber optic,Electronic check,No,No,Yes,No
2737-YNGYW,0.5893481969833374,MEDIUM,ENGAGE,2,80.55,184.1,Month-to-month,Fiber optic,Electronic check,No,No,No,Yes
5619-XZZKR,0.0342346206307411,LOW,MONITOR,4,19.95,68.2,One year,No,Mailed check,No internet service,No internet service,No,No
6047-YHPVI,0.5694441199302673,MEDIUM,ENGAGE,5,69.7,316.9,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes
8375-DKEBR,0.9125880599021912,HIGH,URGENT,1,69.6,69.6,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes
7729-XBTWX,0.0046433773823082,LOW,MONITOR,66,19.75,1344.5,Two year,No,Mailed check,No internet service,No internet service,Yes,No
4983-CLMLV,0.3061284720897674,MEDIUM,ENGAGE,52,102.7,5138.1,Month-to-month,Fiber optic,Credit card (automatic),Yes,No,Yes,No
9227-LUNBG,0.4809046387672424,MEDIUM,ENGAGE,1,24.6,24.6,Month-to-month,DSL,Electronic check,No,No,No,Yes
2758-RNWXS,0.1599353700876236,LOW,MONITOR,35,89.2,3251.3,One year,Fiber optic,Electronic check,Yes,Yes,Yes,No
7055-HNEOJ,0.2939406931400299,LOW,MONITOR,3,55.8,154.55,Month-to-month,DSL,Mailed check,Yes,No,Yes,No
7134-MJPDY,0.2229044288396835,LOW,MONITOR,66,102.85,6976.75,One year,Fiber optic,Credit card (automatic),Yes,No,Yes,No
4560-WQAQW,0.0329721793532371,LOW,MONITOR,59,68.7,4070.95,One year,DSL,Bank transfer (automatic),Yes,Yes,No,No
8532-UEFWH,0.01868755556643,LOW,MONITOR,52,25.75,1345.85,Two year,No,Mailed check,No internet service,No internet service,No,No
8541-QVFKM,0.7110596299171448,HIGH,URGENT,8,73.5,632.2,Month-to-month,Fiber optic,Electronic check,No,No,Yes,No
7129-ACFOG,0.4381055235862732,MEDIUM,ENGAGE,5,53.8,283.95,Month-to-month,DSL,Electronic check,No,Yes,Yes,No
2495-INZWQ,0.6999750137329102,HIGH,URGENT,4,44.55,174.3,Month-to-month,DSL,Electronic check,No,No,Yes,Yes
0263-FJTQO,0.0187235325574874,LOW,MONITOR,50,70.5,3486.65,Two year,DSL,Credit card (automatic),Yes,Yes,Yes,No
0181-RITDD,0.0394831523299217,LOW,MONITOR,62,108.15,6825.65,Two year,Fiber optic,Mailed check,Yes,Yes,No,No
8241-JUIQO,0.0323279052972793,LOW,MONITOR,61,19.45,1336.35,One year,No,Bank transfer (automatic),No internet service,No internet service,No,No
0913-XWSCN,0.2393724918365478,LOW,MONITOR,55,85.5,4713.4,Month-to-month,Fiber optic,Bank transfer (automatic),No,No,No,No
2159-TURXX,0.0754069685935974,LOW,MONITOR,5,20.05,95.55,Month-to-month,No,Credit card (automatic),No internet service,No internet service,No,No
6461-PPAXN,0.0423144549131393,LOW,MONITOR,35,54.95,1916.0,One year,DSL,Bank transfer (automatic),Yes,Yes,Yes,No
1452-KIOVK,0.3969955742359161,MEDIUM,ENGAGE,22,89.1,1949.4,Month-to-month,Fiber optic,Credit card (automatic),No,No,Yes,No
1139-WUOAH,0.0267518684267997,LOW,MONITOR,57,53.35,3090.05,Two year,DSL,Credit card (automatic),Yes,No,No,No
3207-OYBWH,0.2352133095264434,LOW,MONITOR,57,95.25,5427.05,Month-to-month,Fiber optic,Bank transfer (automatic),No,No,Yes,Yes
8347-GDTMP,0.009791787713766,LOW,MONITOR,64,19.45,1225.65,Two year,No,Credit card (automatic),No internet service,No internet service,No,No
9909-DFRJA,0.1432482004165649,LOW,MONITOR,26,95.85,2475.35,One year,Fiber optic,Bank transfer (automatic),Yes,Yes,Yes,No
6383-ZTSIW,0.1536290049552917,LOW,MONITOR,39,99.1,3877.95,One year,Fiber optic,Mailed check,No,Yes,No,No
5438-QMDDL,0.1948835849761963,LOW,MONITOR,19,59.8,1130.85,Month-to-month,DSL,Mailed check,No,No,Yes,No
8914-RBTSB,0.3659544885158539,MEDIUM,ENGAGE,31,93.8,3019.5,Month-to-month,Fiber optic,Electronic check,No,No,No,Yes
6164-HXUGH,0.1048256382346153,LOW,MONITOR,6,19.85,119.3,Month-to-month,No,Mailed check,No internet service,No internet service,No,No
6900-RBKER,0.0580271109938621,LOW,MONITOR,52,89.45,4577.75,Two year,Fiber optic,Credit card (automatic),No,No,Yes,No
1492-QGCLU,0.1967990398406982,LOW,MONITOR,53,85.7,4616.1,Month-to-month,DSL,Electronic check,Yes,Yes,No,No
6664-FPDAC,0.1442204415798187,LOW,MONITOR,56,111.95,6418.9,One year,Fiber optic,Electronic check,Yes,No,Yes,Yes
1088-AUUZZ,0.0137030184268951,LOW,MONITOR,56,75.85,4261.2,Two year,DSL,Credit card (automatic),Yes,Yes,Yes,No
6651-AZVTJ,0.6658313274383545,HIGH,URGENT,49,99.8,4872.45,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes
8219-VYBVI,0.0128109408542513,LOW,MONITOR,39,25.0,1004.35,Two year,No,Mailed check,No internet service,No internet service,No,No
0310-MVLET,0.3948548436164856,MEDIUM,ENGAGE,61,99.15,6010.05,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes
7233-IOQNP,0.0864692479372024,LOW,MONITOR,43,34.0,1505.35,Month-to-month,DSL,Bank transfer (automatic),Yes,Yes,No,No
7311-MQJCH,0.0597913712263107,LOW,MONITOR,5,19.55,99.6,One year,No,Electronic check,No internet service,No internet service,No,No
9256-JTBNZ,0.0849763005971908,LOW,MONITOR,11,20.3,246.3,Month-to-month,No,Bank transfer (automatic),No internet service,No internet service,No,No
8713-IGZSO,0.1702690422534942,LOW,MONITOR,2,24.85,62.0,Month-to-month,No,Mailed check,No internet service,No internet service,No,No
6821-BUXUX,0.734072208404541,HIGH,URGENT,13,96.65,1244.5,Month-to-month,Fiber optic,Electronic check,No,Yes,Yes,Yes
9114-DPSIA,0.0015943828038871,LOW,MONITOR,72,81.0,5750.0,Two year,DSL,Credit card (automatic),Yes,Yes,No,No
4501-UYKBC,0.2202658653259277,LOW,MONITOR,46,69.1,3255.35,One year,DSL,Credit card (automatic),Yes,No,Yes,No
2798-NYLMZ,0.4162725508213043,MEDIUM,ENGAGE,71,108.55,7616.0,Two year,Fiber optic,Credit card (automatic),Yes,Yes,Yes,No
6711-VTNRE,0.3411926627159118,MEDIUM,ENGAGE,36,87.55,3078.1,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,Yes
5966-EMAZU,0.1632123589515686,LOW,MONITOR,64,108.5,6880.85,One year,Fiber optic,Mailed check,Yes,Yes,Yes,No
3627-FHKBK,0.5928446054458618,MEDIUM,ENGAGE,1,75.3,75.3,Month-to-month,Fiber optic,Mailed check,No,Yes,No,Yes
7861-UVUFT,0.5466213226318359,MEDIUM,ENGAGE,15,84.3,1308.4,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes
9824-QCJPK,0.0236776564270257,LOW,MONITOR,36,20.0,666.75,One year,No,Mailed check,No internet service,No internet service,No,No
7816-VGHTO,0.026154488325119,LOW,MONITOR,6,40.55,217.5,Two year,DSL,Mailed check,Yes,No,No,No
3794-NFNCH,0.0913359895348548,LOW,MONITOR,30,50.0,1474.9,Month-to-month,DSL,Mailed check,No,No,Yes,No
3877-JRJIP,0.7458267211914062,HIGH,URGENT,1,59.85,59.85,Month-to-month,DSL,Electronic check,No,No,Yes,Yes
5228-EXCET,0.4028480350971222,MEDIUM,ENGAGE,13,80.85,1008.7,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes
6248-BSHKG,0.0133092207834124,LOW,MONITOR,61,20.4,1226.45,One year,No,Mailed check,No internet service,No internet service,No,No
8915-NNTRC,0.0062264245934784,LOW,MONITOR,72,107.7,7919.8,Two year,Fiber optic,Credit card (automatic),Yes,Yes,Yes,No
3470-OBUET,0.0441953018307685,LOW,MONITOR,67,74.0,4868.4,Two year,DSL,Credit card (automatic),Yes,Yes,No,No
3229-USWAR,0.0919482037425041,LOW,MONITOR,34,79.95,2727.3,One year,DSL,Bank transfer (automatic),Yes,Yes,Yes,No
1927-QEWMY,0.0008068809402175,LOW,MONITOR,72,20.5,1502.25,Two year,No,Credit card (automatic),No internet service,No internet service,No,No
6374-AFWOX,0.0169773809611797,LOW,MONITOR,46,65.65,3047.15,Two year,DSL,Mailed check,Yes,Yes,No,No
7912-SYRQT,0.6645875573158264,HIGH,URGENT,7,75.1,552.95,Month-to-month,Fiber optic,Bank transfer (automatic),No,No,Yes,Yes
2070-FNEXE,0.3559084236621856,MEDIUM,ENGAGE,7,76.45,503.6,Month-to-month,Fiber optic,Bank transfer (automatic),No,Yes,No,Yes
5803-NQJZO,0.0028174810577183,LOW,MONITOR,72,67.8,4804.65,Two year,DSL,Bank transfer (automatic),Yes,Yes,Yes,No
5651-YLPRD,0.4890564382076263,MEDIUM,ENGAGE,32,86.1,2723.75,Month-to-month,Fiber optic,Electronic check,No,No,Yes,No
1271-UODNO,0.0428813397884368,LOW,MONITOR,39,53.85,2200.7,Two year,DSL,Credit card (automatic),Yes,No,Yes,No
5014-WUQMG,0.1223022118210792,LOW,MONITOR,47,96.1,4391.45,One year,Fiber optic,Electronic check,No,Yes,Yes,No
5889-JTMUL,0.4335319697856903,MEDIUM,ENGAGE,50,95.05,4888.7,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes
0788-DXBFY,0.0921593904495239,LOW,MONITOR,58,19.55,1108.8,One year,No,Electronic check,No internet service,No internet service,Yes,No
2669-QVCRG,0.2864243388175964,LOW,MONITOR,41,81.3,3190.65,Month-to-month,Fiber optic,Credit card (automatic),No,Yes,Yes,No
6630-UJZMY,0.8327186703681946,HIGH,URGENT,4,83.25,308.05,Month-to-month,Fiber optic,Electronic check,No,No,Yes,No
5061-PBXFW,0.0820836648344993,LOW,MONITOR,32,61.4,1864.65,Month-to-month,DSL,Bank transfer (automatic),Yes,Yes,No,No
2700-LUEVA,0.23517806828022,LOW,MONITOR,1,20.75,20.75,Month-to-month,No,Credit card (automatic),No internet service,No internet service,No,No
3865-ZFZIB,0.0091377831995487,LOW,MONITOR,19,19.65,358.15,Two year,No,Mailed check,No internet service,No internet service,No,No
0471-ARVMX,0.2521998882293701,LOW,MONITOR,62,104.85,6312.9,One year,Fiber optic,Electronic check,No,Yes,Yes,No
8985-OOPOS,0.1652534008026123,LOW,MONITOR,1,74.1,74.1,One year,DSL,Credit card (automatic),Yes,No,No,No
0719-SYFRB,0.1739187240600586,LOW,MONITOR,12,61.65,713.75,Month-to-month,DSL,Mailed check,Yes,Yes,Yes,Yes
0447-BEMNG,0.147202581167221,LOW,MONITOR,48,45.3,2145.0,Month-to-month,DSL,Bank transfer (automatic),No,Yes,Yes,Yes
5630-AHZIL,0.2316472828388214,LOW,MONITOR,3,64.5,177.4,Month-to-month,DSL,Bank transfer (automatic),Yes,Yes,Yes,No
2190-BCXEC,0.2699069082736969,LOW,MONITOR,40,78.85,3126.85,Month-to-month,Fiber optic,Credit card (automatic),Yes,No,Yes,No
1559-DTODC,0.2984519600868225,LOW,MONITOR,19,25.15,468.35,Month-to-month,DSL,Bank transfer (automatic),No,No,Yes,No
3244-DCJWY,0.7947089076042175,HIGH,URGENT,1,70.25,70.25,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes
3967-VQOGC,0.0032521928660571,LOW,MONITOR,67,24.9,1680.25,Two year,No,Mailed check,No internet service,No internet service,Yes,No
0265-PSUAE,0.4071100354194641,MEDIUM,ENGAGE,16,100.7,1522.7,Month-to-month,Fiber optic,Bank transfer (automatic),No,Yes,No,No
1622-HSHSF,0.4819045960903168,MEDIUM,ENGAGE,1,19.55,19.55,Month-to-month,No,Mailed check,No internet service,No internet service,Yes,No
9867-XOBQA,0.0157687831670045,LOW,MONITOR,21,53.15,1183.2,Two year,DSL,Mailed check,Yes,Yes,No,No
6773-LQTVT,0.2510094046592712,LOW,MONITOR,29,35.65,1025.15,Month-to-month,DSL,Mailed check,No,No,Yes,No
4332-MUOEZ,0.1843982487916946,LOW,MONITOR,20,94.3,1818.3,One year,Fiber optic,Credit card (automatic),Yes,Yes,No,No
0023-XUOPT,0.5744382739067078,MEDIUM,ENGAGE,13,94.1,1215.6,Month-to-month,Fiber optic,Electronic check,No,No,No,Yes
6543-CPZMK,0.4396459758281708,MEDIUM,ENGAGE,9,29.95,248.95,Month-to-month,DSL,Electronic check,No,No,Yes,Yes
6418-HNFED,0.0144778527319431,LOW,MONITOR,51,83.25,4089.45,Two year,DSL,Credit card (automatic),Yes,Yes,Yes,No
1036-GUDCL,0.0567286573350429,LOW,MONITOR,60,79.05,4663.4,Month-to-month,DSL,Credit card (automatic),Yes,Yes,Yes,No
4818-QIUFN,0.4759087860584259,MEDIUM,ENGAGE,20,79.15,1520.9,Month-to-month,Fiber optic,Electronic check,No,Yes,Yes,Yes
0778-NELLA,0.4420844912528991,MEDIUM,ENGAGE,9,34.7,296.1,Month-to-month,DSL,Credit card (automatic),No,No,Yes,Yes
7495-OOKFY,0.7150286436080933,HIGH,URGENT,8,80.65,633.3,Month-to-month,Fiber optic,Credit card (automatic),No,No,Yes,Yes
4737-HOBAX,0.0352246016263961,LOW,MONITOR,63,79.8,5034.05,Two year,DSL,Credit card (automatic),Yes,No,No,No
7919-ZODZZ,0.2278603762388229,LOW,MONITOR,10,65.9,660.05,One year,DSL,Mailed check,No,No,Yes,No
2988-PLAHS,0.2133168429136276,LOW,MONITOR,3,69.95,220.45,One year,DSL,Electronic check,No,No,Yes,No
9067-SQTNS,0.0140012633055448,LOW,MONITOR,44,20.6,926.0,One year,No,Bank transfer (automatic),No internet service,No internet service,No,No
6483-OATDN,0.2124892920255661,LOW,MONITOR,8,51.3,411.6,Month-to-month,DSL,Credit card (automatic),No,Yes,Yes,No
5469-CTCWN,0.1050966084003448,LOW,MONITOR,61,106.0,6547.7,One year,Fiber optic,Electronic check,No,Yes,Yes,Yes
3524-WQDSG,0.6050240397453308,HIGH,URGENT,43,99.3,4209.95,Month-to-month,Fiber optic,Bank transfer (automatic),No,No,Yes,No
6968-URWQU,0.1523832380771637,LOW,MONITOR,43,56.35,2391.15,One year,DSL,Mailed check,No,No,Yes,No
8601-QACRS,0.4658370316028595,MEDIUM,ENGAGE,5,50.6,249.95,Month-to-month,DSL,Mailed check,No,No,Yes,Yes
8690-UPCZI,0.0295684523880481,LOW,MONITOR,29,69.05,1958.45,One year,DSL,Bank transfer (automatic),Yes,Yes,No,No
5331-RGMTT,0.5860898494720459,MEDIUM,ENGAGE,54,99.05,5295.7,Month-to-month,Fiber optic,Credit card (automatic),No,No,Yes,No
1357-BIJKI,0.3492149412631988,MEDIUM,ENGAGE,50,98.25,4858.7,One year,Fiber optic,Electronic check,No,No,Yes,No
2088-IEBAU,0.041951447725296,LOW,MONITOR,68,88.15,6148.45,Two year,DSL,Electronic check,Yes,Yes,Yes,No
